Mean,Variance,Median,Lower Quartile,Upper Quartile,Label,Matrix_ID
-34.14819934989113,241.46661382863255,-35.77377520117534,-45.211067520351016,-18.439839373261158,1.0,1.0
-35.38225737580341,298.9389713260383,-27.755778746087167,-52.928611991674146,-23.07712121696745,1.0,1.0
-33.72199653575618,473.2053373417192,-34.093784697843674,-49.19008489456806,-15.810961019136526,1.0,1.0
-37.88434656776176,347.84928363470544,-33.25947087683646,-47.232246514848306,-29.658362401226125,1.0,1.0
-30.516974123494787,496.63705121933083,-26.839287293148132,-44.135991741498586,-12.179353501420088,1.0,1.0
-34.54237979277565,484.9790194514815,-32.632653972915946,-54.99486487788271,-15.409703216492463,1.0,1.0
-46.67739256379348,583.1529471126257,-56.90575522341278,-63.978716128239114,-20.892309082898173,1.0,1.0
-31.085832715417165,328.5297247434122,-30.219930874064836,-41.25020433048812,-17.062470390790914,1.0,1.0
-38.884400668307954,418.73369773969114,-36.91090765649456,-50.76463913218975,-20.88073050745983,1.0,1.0
-35.66907738940458,307.10941064009205,-28.316964659743114,-50.27674419041145,-24.00199331328337,1.0,1.0
-40.35404241875126,438.02263319603236,-42.493608042405015,-55.0185342717777,-20.71540145862304,1.0,1.0
-34.58108520935145,503.4771159056287,-36.78495649784571,-49.15358347730198,-14.159348561696323,1.0,1.0
-38.945086544988115,410.2789787632626,-43.66630138506144,-52.86057048492016,-25.225821375959406,1.0,1.0
-39.36388180831672,542.8103891831911,-44.19272691428283,-53.65050603235831,-17.0853907753037,1.0,1.0
-29.26409015702128,433.7432949964185,-23.651567266572734,-50.820735808725075,-13.937072046365657,1.0,1.0
-32.41421014385925,357.0659614550484,-26.924627168754114,-47.318461567186446,-15.855013578910956,1.0,1.0
-41.16543509100935,501.52492521025744,-36.74860834366348,-56.63936281323837,-28.340965887967755,1.0,1.0
-36.344343808447775,232.91987498984798,-32.441249874420784,-44.583481209021635,-26.459190125589576,1.0,1.0
-35.712536828997585,505.2822238065334,-31.682308457308622,-48.83409896720669,-18.352717995299912,1.0,1.0
-34.377355529748286,589.7914693853506,-28.331319650241362,-55.21440326268606,-11.332057107436603,1.0,1.0
-35.38834257430414,302.9869225298636,-35.202062321333685,-48.36341754574778,-19.89650570886859,1.0,1.0
-41.029341238751826,674.7194899847101,-50.46490462127865,-65.56462354555435,-13.75786477013228,1.0,1.0
-36.119497695162025,418.11607831128913,-29.687733526761,-49.01866410695692,-21.55410035405205,1.0,1.0
-39.41748920887973,432.1032798159125,-37.32306775346383,-56.67974739946677,-25.6966720032859,1.0,1.0
-38.88128999919172,615.0662979502974,-46.565043543380014,-54.379902852009025,-19.437207649321547,1.0,1.0
-30.48154373226337,528.7657841647606,-16.014176282390466,-49.858041776140865,-11.293746104593062,1.0,1.0
-37.32889543285364,543.5167639858257,-36.10740907233485,-59.91515439192089,-19.370381748891457,1.0,1.0
-29.408854313653272,456.52159993638753,-21.494675370065746,-46.11093225759999,-13.626549108442234,1.0,1.0
-39.905908158019656,667.9102929116132,-41.42403585399883,-62.6841490244891,-16.322106648520673,1.0,1.0
-38.02558409933467,550.3736830876952,-36.956905108212595,-51.757946137225275,-15.922441647489748,1.0,1.0
-37.353621673555715,488.5391240546836,-35.747867644699994,-52.89400895825082,-20.52996281795087,1.0,1.0
-35.712233766507175,314.59322716906297,-38.770908229885336,-42.56083835999952,-27.118473290308586,1.0,1.0
-35.98000333198815,389.99757809797705,-36.41901229135823,-46.06418935619879,-21.60030759728447,1.0,1.0
-35.70359144628732,429.98693277294825,-33.27815815101326,-52.81823483400252,-15.44723814166784,1.0,1.0
-34.08552282131691,472.08632138890545,-32.44993206212676,-51.31653263112578,-16.454775430191113,1.0,1.0
-33.83997645082204,501.24777949443217,-30.772575215403712,-53.97071647553644,-11.666081324240604,1.0,1.0
-36.43936859406297,451.53778009753404,-38.40076593971631,-52.28829475873096,-21.365889581936244,1.0,1.0
-33.30136236220017,409.74005974343356,-30.54280516740784,-50.14115959935363,-17.01494632073438,1.0,1.0
-31.141281315972815,441.83451219785604,-23.481284560314776,-40.07380678866757,-18.77641395461083,1.0,1.0
-28.943979008564572,370.19876399064003,-32.95556247380138,-42.13176885263866,-12.189678259639667,1.0,1.0
-40.5346318209957,488.45083041459736,-43.77966867542956,-62.604943717172034,-19.061038264426834,1.0,1.0
-35.56118175075013,344.94967984125753,-31.551966052808528,-49.660018365083246,-19.01200689637332,1.0,1.0
-38.074246615582595,305.41438376406234,-29.893682204484595,-52.37413875072952,-22.86852739799397,1.0,1.0
-29.31854102213427,220.11378765066075,-23.280530612314635,-37.466787022610674,-17.750795631476187,1.0,1.0
-31.251654432369133,360.38015266911805,-27.886842025211763,-45.10742592006918,-14.016226142493435,1.0,1.0
-38.42436318474157,354.98652675323723,-35.83150202792962,-50.75719041476166,-21.035178670925962,1.0,1.0
-39.01675529120469,518.9539851726151,-38.90507365613202,-58.22536561843446,-20.24299927605727,1.0,1.0
-39.90469063519522,423.71774955710714,-38.98763669945589,-51.71661775786772,-32.49790693806357,1.0,1.0
-35.06094579484234,656.4111753895188,-38.49206708032683,-59.55055045807398,-12.668947633128228,1.0,1.0
-35.41348569115916,531.5017480229599,-32.070554333690765,-55.77993195384887,-15.272786534229883,1.0,1.0
-41.663254520916,413.5610791625704,-39.454266082170214,-58.938509380005904,-27.820951613887736,1.0,1.0
-30.90080276268077,449.7441089800557,-27.513418492285407,-44.17629734658147,-14.506560180324172,1.0,1.0
-33.98254096285021,443.321294795423,-27.128176025047456,-44.41501861541486,-21.642643994820187,1.0,1.0
-32.772233682796596,444.4769346564206,-28.380539189419142,-42.18779478930925,-17.47282130289407,1.0,1.0
-29.632017747244923,298.1227605634583,-29.215087159738538,-39.44294854898118,-13.690004755409971,1.0,1.0
-33.34100614482619,327.5461782786965,-32.36160885706421,-42.037403930220044,-20.435086070861917,1.0,1.0
-33.01705132946984,464.20166761277426,-36.74692369481667,-48.2173938388742,-14.239047106351867,1.0,1.0
-30.538572660227732,571.7895117140639,-28.115231443725975,-49.15572703079973,-10.85849476604518,1.0,1.0
-39.540483348139276,465.2642651154235,-36.585575654089155,-59.80100093658196,-26.72413586976797,1.0,1.0
-41.4986593928552,533.9232455869708,-43.377252796238814,-51.32508772675145,-27.447868657254293,1.0,1.0
-29.475799732555384,258.69177553181873,-31.09402541696017,-41.132360356540644,-18.92515485114717,1.0,1.0
-37.15906617700201,292.7965135347003,-34.82327921123055,-46.82941849353119,-21.945999721420403,1.0,1.0
-37.01260006601045,528.6754945036103,-38.34036575759835,-56.922045894423576,-14.457678772026435,1.0,1.0
-38.105093199128355,320.88383288822075,-45.21044413014769,-49.32027758396042,-25.068126645544247,1.0,1.0
-30.008357152628054,351.63547373368027,-33.74008547341563,-40.39532368633647,-12.934072205815283,1.0,1.0
-32.817745580410886,429.328633155269,-34.8307741963107,-46.63303096275146,-12.30218653222786,1.0,1.0
-36.61626116015384,320.6985135594178,-43.12047985627529,-47.95634946473384,-25.608545446538066,1.0,1.0
-29.019558643006384,383.6271676557916,-21.85594745201169,-42.7037419844083,-12.016517805181946,1.0,1.0
-28.25459810602872,202.2352919957172,-24.877011940737955,-34.35929506146155,-17.438376031978358,1.0,1.0
-28.420348638194476,512.0682146635186,-23.129717214601918,-46.49831934861214,-7.279088030502233,1.0,1.0
-28.99082706523408,548.4445064098438,-24.460002924918786,-54.56548943981457,-8.49839987788026,1.0,1.0
-36.3836724673845,282.8825061545452,-40.00672815356715,-49.625079056148294,-25.741233603494575,1.0,1.0
-40.126786450097136,376.1306807243599,-39.57162098816641,-56.11672514890112,-25.65139108134448,1.0,1.0
-32.20211059791954,529.8961607177642,-29.705801741025212,-46.480040702247656,-19.196365776626074,1.0,1.0
-37.41626875081538,381.9556710240519,-37.48526381719561,-55.56306954774231,-18.64814640692865,1.0,1.0
-35.17628610772674,399.1237103434736,-32.42800948496375,-46.8887362104294,-18.816643351682263,1.0,1.0
-35.66082866724605,371.7017956610547,-34.58756311521029,-52.91388305350303,-16.170118448491962,1.0,1.0
-38.231389713277665,442.755561394824,-43.26049377410156,-55.15054983751523,-21.147718300000825,1.0,1.0
-40.68936015525162,465.6120618358701,-40.92692793459297,-59.27500358903156,-26.891815891535245,1.0,1.0
-36.47486444188808,419.55105881759465,-42.16062345051805,-49.02472594350393,-25.209408769138125,1.0,1.0
-30.30349603874518,609.4756804424569,-28.450525307843293,-53.19537378980756,-8.674212509925935,1.0,1.0
-36.820845345409424,458.0190954489267,-44.733799570404884,-51.8430348786413,-17.814267942621377,1.0,1.0
-34.37792254914149,373.3011359469516,-32.68006348671135,-48.2852875021879,-22.680801370946273,1.0,1.0
-35.407148258268975,329.9815876252077,-37.00678461386752,-49.66323893274787,-24.490391976644315,1.0,1.0
-39.366358775182576,444.5032887691126,-45.43822219672272,-53.418615612164686,-24.615667594105737,1.0,1.0
-29.781597442014352,321.3015070238956,-24.833651889750954,-42.36423894436611,-15.806543125014308,1.0,1.0
-32.15346512042348,311.5215114392839,-31.65761402686153,-48.404822074677305,-20.4372671995543,1.0,1.0
-36.09001547169085,422.1008050136168,-32.29123978524588,-57.171850172491574,-20.60894770906928,1.0,1.0
-35.11747417913618,456.8698510689155,-36.987953728806644,-49.00596166822947,-14.596947210073349,1.0,1.0
-37.8380722886957,584.0340329169701,-26.876547002615418,-58.60005614689005,-17.252477910958138,1.0,1.0
-37.55405582373232,364.0234475945197,-32.056772823980616,-52.79839668712283,-25.058798439707047,1.0,1.0
-32.33449296964388,338.6998116084901,-33.99564713255188,-40.179065362138395,-20.198133968648136,1.0,1.0
-36.83419596267256,379.80277810406704,-39.20054562879885,-51.67589717845447,-20.081631012435572,1.0,1.0
-39.780217445916854,443.5530242001094,-45.96598933972365,-55.95601157432272,-20.18061712998834,1.0,1.0
-29.88047253445369,242.52770913594608,-30.337759168195415,-40.82420349433251,-20.923292832437404,1.0,1.0
-35.36892078929405,548.8575493748085,-33.786597286515196,-51.379425659731574,-14.485168039949311,1.0,1.0
-37.71062034464628,391.3266713937433,-34.46155145190187,-52.384852396148894,-17.136337141746843,1.0,1.0
-39.36437394250865,415.0587416421449,-41.24333645573423,-55.610034955742776,-21.701285416777353,1.0,1.0
-37.557357779615344,482.21594631937734,-35.44966367024039,-50.03392388771712,-25.284760067567863,1.0,1.0
-36.51977973252464,468.59723545118425,-39.82654966635726,-60.18839298296577,-20.066025535253427,1.0,1.0
-39.711798742022964,441.78462662800865,-36.25198145106124,-60.114684706671106,-25.095246379373435,1.0,1.0
-31.159762080172687,418.10941803719106,-32.85089281348752,-45.793377798148526,-11.793309424430564,1.0,1.0
-40.426379241180065,604.9933245484383,-42.852546434483216,-59.37080278956742,-14.933732548027052,1.0,1.0
-34.894606562450875,371.8105887037602,-35.93612032603916,-48.425654773872736,-17.38085414716514,1.0,1.0
-36.532883718414354,528.5016139403864,-38.715407183865636,-54.54036470900261,-18.157407889444507,1.0,1.0
-30.35821147145209,437.5306535062208,-21.716747454013642,-41.76202065972274,-14.788028973036688,1.0,1.0
-39.2135536992472,662.3373633910439,-34.61005891074167,-63.39067451629889,-14.099456932593768,1.0,1.0
-33.06654170621571,425.5752759775367,-34.59746665956865,-52.503937760095475,-14.146954710001724,1.0,1.0
-44.039930280114945,402.6060589805419,-44.314096765290614,-58.40510155604572,-30.334025320327,1.0,1.0
-32.96825691863722,532.2207777645119,-32.99604351015524,-44.80319540645395,-17.53189648256299,1.0,1.0
-32.987469423814176,260.1408824300536,-32.10010958710728,-41.98696588517213,-20.378377982912195,1.0,1.0
-38.095409234403135,463.69039479606016,-36.74502668095114,-52.735092223422726,-24.196808377241958,1.0,1.0
-33.62766297231215,368.7495850190568,-32.369812083582474,-46.56751417618236,-20.578024660487074,1.0,1.0
-37.703449280347606,361.554269273813,-37.42081023646972,-52.39347192029648,-21.261833186069232,1.0,1.0
-40.08700871451669,493.63439033855803,-41.07594857752729,-58.51335969413482,-19.907886540091976,1.0,1.0
-36.846029946952996,444.272301441761,-38.52285253619188,-53.65518915217848,-18.26465866717124,1.0,1.0
-29.9105136908418,495.045691899758,-20.268962703740694,-40.23682942521588,-9.802961282422284,1.0,1.0
-33.01632902767867,379.3065286252775,-34.00481727827298,-50.26950746455911,-15.093447946684392,1.0,1.0
-43.685408041505845,432.7117218072805,-43.981494769638545,-61.421629741750536,-23.22729718106487,1.0,1.0
-44.33294228082201,432.20884818324896,-42.99550666149098,-60.942365650914354,-26.26679678530688,1.0,1.0
-33.478846507656705,440.9808984689954,-33.400564096245546,-53.730726571914154,-13.88147018325679,1.0,1.0
-34.678470118856396,266.4961699468996,-39.301635151958784,-44.38703035929778,-20.65570534609527,1.0,1.0
-36.129032530382744,597.446800220145,-41.83900559101723,-53.34447010538335,-15.767767472937098,1.0,1.0
-27.863720061339524,358.5721999374231,-27.908892055352077,-41.538874402080864,-12.377963945814265,1.0,1.0
-35.034354821266064,473.86373832501585,-36.70524938617753,-50.12683161083023,-14.836650946253675,1.0,1.0
-32.35338333291473,364.58958025057115,-29.052523367576576,-41.993893975207044,-16.468645327515496,1.0,1.0
-37.603906107879155,580.3329601017106,-32.33613720783966,-57.024002755040094,-14.451247486677268,1.0,1.0
-33.17504812744987,452.75525892733606,-28.906843755406115,-52.899502097306126,-22.112842242219376,1.0,1.0
-33.477145677735805,434.27764391690187,-32.000871158969815,-52.23102067330443,-15.496918306267336,1.0,1.0
-30.775179797258733,437.8166639658739,-24.595224667016797,-46.57660340623658,-11.629186099429042,1.0,1.0
-37.12734755497169,358.6064279192074,-42.14070838598579,-50.740888473201665,-20.295052626452787,1.0,1.0
-32.579320361560846,323.17664971888547,-31.112636669579253,-46.626351631902544,-17.257943151775684,1.0,1.0
-42.242306329738334,586.3519847055207,-49.1650014581308,-67.44973581292744,-22.031134078837233,1.0,1.0
-39.28536681724451,444.2776311602908,-43.82819076217572,-56.12814895380845,-28.85854363125744,1.0,1.0
-25.38227310160719,506.1151810097643,-17.760835238533176,-35.582711288537894,-8.579436037114885,1.0,1.0
-33.46451698543693,535.9562283521402,-36.48120626534423,-47.647246276300244,-16.238612179775178,1.0,1.0
-30.01186960799493,341.5202706888789,-22.346164447170082,-42.30644683765062,-16.542547923035375,1.0,1.0
-34.907252330232346,402.00615084215906,-34.788663351286445,-52.48576163061852,-16.979139737211923,1.0,1.0
-34.54400843974249,387.6853537147166,-37.781786668820544,-50.0447624126081,-19.236306054405432,1.0,1.0
-30.25333877201303,323.7114934355525,-24.450543973008088,-41.14530767430384,-16.631006693460424,1.0,1.0
-33.36012212043465,357.67233002148413,-27.14394510909969,-52.201708599920636,-19.56264744294524,1.0,1.0
-32.07254310206416,369.0159062664542,-34.17807958197532,-42.05805492382541,-18.525960830805257,1.0,1.0
-34.593610012385355,379.4944918465937,-39.291474624492714,-51.38237926630432,-19.783433876054907,1.0,1.0
-31.9312831790576,455.5519846207324,-30.537003000589944,-44.95260988033975,-11.412377158881075,1.0,1.0
-38.8154850903757,327.5503328524249,-38.02910310305107,-49.49031394551286,-25.404058224270813,1.0,1.0
-29.108867902931138,502.94635757220857,-21.061789733507702,-48.27165981735857,-11.5191469796136,1.0,1.0
-32.95083210244535,313.53302390201014,-35.51869756078934,-44.49707338364072,-19.85125978899531,1.0,1.0
-33.65312525904319,359.69306088888277,-29.00227168154609,-46.08827580388457,-18.8785263852596,1.0,1.0
-40.78477410413693,405.12770319097274,-41.001594830711994,-55.87625510680402,-19.359004943972735,1.0,1.0
-38.7123660761675,460.38359547313047,-31.869904114346678,-54.248187266566234,-20.449308418348483,1.0,1.0
-25.263743167622245,371.3379004482083,-18.430003790414,-30.501059403065174,-12.635522951302287,1.0,1.0
-35.255959796070854,365.6459956330464,-30.38644495420168,-52.111734259522414,-18.403629459288712,1.0,1.0
-34.143446946528094,305.46120986136305,-31.64310962760238,-47.22658799116747,-22.13280234462253,1.0,1.0
-32.678358541884606,412.63166350312093,-28.198929839565107,-46.24773014304195,-17.165717452459248,1.0,1.0
-43.6879719984489,332.75664876830257,-47.022995965452566,-58.813396630984684,-29.02649868176471,1.0,1.0
-35.29945637156071,457.6283743252998,-35.76676884439037,-46.54498844114867,-19.504869845214962,1.0,1.0
-34.2495829536071,323.23880308841075,-35.06305124956232,-47.04829773387049,-23.386634419287525,1.0,1.0
-37.13136369726842,445.96816670342935,-40.20943619874384,-47.29062065004062,-16.37539146723762,1.0,1.0
-27.03065633055756,489.5399314111252,-23.821262062581525,-36.37575386589323,-9.981598780045667,1.0,1.0
-43.0609799654783,565.062056990383,-45.23962940756816,-62.70855097552928,-28.525991817108306,1.0,1.0
-29.852712292770217,254.06792328701826,-26.89959617611804,-43.23614715429624,-20.012295692062768,1.0,1.0
-31.584973154120327,362.0517110809675,-29.447742454954692,-50.35009966920869,-17.646288540216403,1.0,1.0
-36.510391845258326,310.5371004597787,-36.081387671387404,-50.7372609114598,-24.873902490148332,1.0,1.0
-38.158210331960696,295.06421446895087,-34.15309771878351,-50.01634661007272,-23.037132973117888,1.0,1.0
-32.194997840531315,398.96720564617215,-33.205296217570776,-42.82777538125357,-19.094692570256633,1.0,1.0
-31.395959620594986,315.2596060348199,-29.13528157985465,-40.14456686105483,-17.166533841716955,1.0,1.0
-34.77576175505782,364.93849838516036,-35.41600140889505,-47.83704533351939,-21.496689177035208,1.0,1.0
-34.9752414412642,306.4601778263572,-32.63508517186152,-47.119077526359575,-21.131056841660083,1.0,1.0
-28.253263369025927,442.33097048504504,-20.30950693764155,-46.66005635038644,-12.387866040344237,1.0,1.0
-35.69101631637534,505.99478044208564,-34.40408304846122,-54.488105108971126,-22.75055131628772,1.0,1.0
-35.47992513025385,477.8298923644353,-37.298801817557475,-49.8146123670969,-14.76868132649962,1.0,1.0
-40.36523820187343,465.66065744323157,-42.436881003741675,-57.431008377597806,-26.84768365352241,1.0,1.0
-34.289616790722256,321.95338970293153,-34.15784785897944,-44.60365397176662,-21.125757134370904,1.0,1.0
-42.31838694098512,526.1832274055317,-50.12894824872508,-62.2114706422867,-27.16221526633514,1.0,1.0
-32.665674098999304,380.6929193347495,-31.01503901974585,-49.45871707672831,-14.851510202185073,1.0,1.0
-36.08800147819945,419.0403454733047,-32.3557690160593,-45.56338666648277,-20.244377531733747,1.0,1.0
-34.2577297276291,509.2396600948139,-32.657504883383275,-52.839001685012825,-16.646415378139807,1.0,1.0
-32.51822906931787,502.19718206388296,-29.65775250497911,-41.876211943346135,-14.798339522188105,1.0,1.0
-30.0791389458686,306.61113286598294,-30.225411603684933,-41.25396574787238,-15.721342260387583,1.0,1.0
-30.909714549743587,417.1449005025027,-27.201745594289303,-43.152960182523,-16.098525163027023,1.0,1.0
-27.15269241710668,384.2857631194331,-18.43388026783369,-36.76934779752511,-14.611493371273564,1.0,1.0
-34.1764138125237,585.6946076029493,-29.290918654011953,-57.8482095176443,-13.555995425364985,1.0,1.0
-38.60581579707674,577.1090930436987,-43.5874969954302,-56.81127723143025,-15.121118842120154,1.0,1.0
-34.77242291010882,485.2314295048679,-34.816987818152356,-51.14030658340931,-19.691067905077514,1.0,1.0
-37.8241619050995,376.71861027473597,-37.976512227685895,-49.587624754814854,-26.421951043667455,1.0,1.0
-44.50531821431273,439.8813852198071,-42.398512855945754,-64.29091057655178,-26.318995602162925,1.0,1.0
-30.011854761872303,294.3661040789146,-30.080520892126625,-41.46592705645278,-19.6596707270102,1.0,1.0
-38.073717180089176,449.20438876690895,-45.60600853934772,-56.47385828723426,-21.482986471419643,1.0,1.0
-29.20596422817717,454.33140352654243,-24.085896764928002,-43.81806756388576,-13.599935909725684,1.0,1.0
-44.123221766153236,279.9414856464874,-47.650763244042345,-55.62497690609144,-38.83033486663789,1.0,1.0
-35.49314566849252,483.89659202613956,-36.561618008936975,-49.94379698579121,-14.999969844731359,1.0,1.0
-37.17780682882786,443.54229511288014,-37.24869777254237,-53.18176489101266,-22.747980692067692,1.0,1.0
-36.14887747511427,424.6818803658256,-30.908967262041003,-53.51804873335612,-19.419545073334106,1.0,1.0
-41.57184719706339,600.6855900765215,-49.37440853400082,-63.910952358944385,-20.432764704229726,1.0,1.0
-39.265512089622234,502.2807210721886,-32.795044209041826,-61.808605371010046,-20.686278687096916,1.0,1.0
-36.96615868601587,320.2135009178416,-36.15485922261002,-47.21394482851716,-21.08504246260471,1.0,1.0
-35.506577914402676,408.8410664543301,-36.784981474287164,-48.61845237526428,-21.88974555733024,1.0,1.0
-31.631648870186986,382.69462918426996,-30.290345689040137,-41.306665017484846,-16.98702004561694,1.0,1.0
-37.46342045408808,676.2455304379099,-33.60065810177619,-66.37491165330475,-14.531517096192667,1.0,1.0
-29.189843001718362,382.0553960711287,-22.84530011746702,-40.44799978553624,-15.518351890918485,1.0,1.0
-35.93683156367116,431.07883940160235,-31.81450257849739,-44.6938298048345,-23.94365034954162,1.0,1.0
-32.95484410746393,509.9669949324233,-29.51960454177264,-42.63976278746976,-19.518240268038525,1.0,1.0
-28.801329223780368,425.461284953168,-27.08097790233445,-36.69762220223775,-14.447170752582949,1.0,1.0
-30.721318963918844,482.31424106767975,-30.66360088024399,-44.085734826244476,-11.871728851453238,1.0,1.0
-36.51974451975404,444.6735595146564,-33.368760706486846,-53.84421881298621,-21.2591751322367,1.0,1.0
-35.282045450093484,373.3679099627933,-30.78507601446735,-47.321575715670704,-20.616656349224467,1.0,1.0
-38.777278686987195,336.43490607195235,-40.521959466598254,-53.574795324508635,-28.85137346507765,1.0,1.0
-35.72963849700987,401.1737025732603,-35.50921609236744,-46.59901984074524,-18.982096106795293,1.0,1.0
-42.35204350011052,339.42900243558927,-42.77060405024827,-49.91029913503111,-31.949309161626225,1.0,1.0
-37.30423773097793,401.3514029546033,-33.764585966963,-54.78472960636992,-18.610999632797405,1.0,1.0
-38.14764981525515,535.3759039947324,-35.56830505001318,-55.225701540723264,-19.04385282941696,1.0,1.0
-32.54650041033934,561.2119796177404,-27.972134076479627,-56.31688115052525,-11.530618560612591,1.0,1.0
-37.51368278330682,365.58858263703,-38.0867018439115,-53.21972224761368,-19.946655276345073,1.0,1.0
-39.29138131744271,359.00267492635476,-36.59436620416096,-56.00738709989808,-22.653261822561184,1.0,1.0
-38.24524424531664,346.8734038053853,-38.55586548858895,-48.495022267391214,-20.20176528883574,1.0,1.0
-39.95592796573432,615.8883353632134,-40.116169969795564,-62.178814719485004,-15.95897376540746,1.0,1.0
-32.001722130256894,447.0179469267035,-31.752892969584828,-51.584055174100016,-14.89645750316155,1.0,1.0
-32.70697999608768,393.204134092584,-31.656596980837485,-49.522658993539814,-19.164146383536416,1.0,1.0
-39.15061607099215,613.7711564062233,-43.71284271640623,-62.86923364859057,-18.154686191540556,1.0,1.0
-33.7440708441483,260.5754231397422,-32.33518839805495,-43.204098610558454,-24.272574819148073,1.0,1.0
-31.958010363605343,351.90892517679475,-30.871976263048502,-42.22120486730339,-16.24955346486268,1.0,1.0
-37.518491672627036,486.6751136260681,-37.06002922598074,-56.48737484023806,-26.549419582976036,1.0,1.0
-40.681052843919126,393.6981343483221,-38.9971284155818,-56.58709898433791,-26.706894416275247,1.0,1.0
-40.335710051106346,360.4642953251601,-38.86067949598983,-51.72158538567026,-26.628852683075387,1.0,1.0
-36.63040035451944,471.52742717346337,-36.2343684282216,-52.025025124546566,-17.74855778108681,1.0,1.0
-35.94297069974611,446.12169732300356,-28.981155195440692,-51.50578952709751,-23.23235845847141,1.0,1.0
-35.83548134464466,430.5617320397122,-36.03858153209612,-50.54992143960391,-19.00998691624467,1.0,1.0
-35.456357181440495,485.19392213243435,-32.521912826005874,-59.36205300042704,-16.56932337317322,1.0,1.0
-30.47474339237858,393.0155421995856,-33.27067186770684,-48.175746582475966,-9.403108782620308,1.0,1.0
-42.35623397585486,411.3835459177819,-47.44829474492066,-58.48896247465329,-35.58916938453409,1.0,1.0
-34.20725101335612,317.7962233697416,-33.59240242204016,-45.14671958295093,-22.05636275159525,1.0,1.0
-37.72256403848627,422.58798226005354,-37.87131986546417,-50.20374720280583,-22.279144202665314,1.0,1.0
-38.77441739426797,536.3366695789786,-42.372222007427254,-52.15423924268285,-19.564447662985593,1.0,1.0
-39.67407702124173,364.96904896886747,-36.488683989457165,-53.01236691940946,-25.287089896387727,1.0,1.0
-37.13370984702633,440.59731879217304,-39.30409880417025,-47.56963682042181,-24.25365447336056,1.0,1.0
-33.940663913625194,407.43210378349806,-30.82204127083926,-50.05693304000938,-17.46301820614041,1.0,1.0
-38.59559067354128,511.62254213393317,-43.555827173112085,-60.727786425409796,-16.286839953768645,1.0,1.0
-42.55333264673463,539.5302452973835,-50.195629432920825,-61.3172013327093,-25.420205337508772,1.0,1.0
-34.28050440674376,458.2422485524292,-33.52673152400594,-44.95810448236005,-21.047949232001642,1.0,1.0
-37.46478906501683,251.88679636789894,-37.66997999580372,-51.531354143855495,-22.001195314523706,1.0,1.0
-30.307338520466413,527.5319747509789,-23.689605613273233,-49.89767377813397,-10.041801317235798,1.0,1.0
-40.832099714770315,428.5335214269603,-40.87328648403455,-55.95906004628506,-28.186533987624358,1.0,1.0
-37.645439379713956,461.14979371347164,-39.476779075442174,-53.39578624050279,-18.612580196761083,1.0,1.0
-35.64066777173622,530.4367283392596,-35.12816374687397,-54.891130145606866,-12.953495364615977,1.0,1.0
-31.550429740372984,319.1144207751753,-27.670599683640823,-37.0922833432978,-20.948380241809723,1.0,1.0
-37.76293391870924,393.1665041666766,-36.93376428284678,-53.31130884005754,-21.48300807530138,1.0,1.0
-31.712952820576437,407.9518540092769,-33.46858168157051,-47.8351927942345,-9.73206424192114,1.0,1.0
-29.072261832101084,379.1549619563036,-25.926956743504054,-42.74340833339115,-13.90833452661456,1.0,1.0
-32.749402490950715,467.2568591067453,-30.84937993197905,-52.40821437525091,-17.087197727207396,1.0,1.0
-35.93473295796298,430.28070001677696,-36.636038880902724,-50.08555949097237,-14.722855127580958,1.0,1.0
-32.6247889667667,551.9567369030749,-29.862283625942155,-49.942383557461866,-12.483864992667684,1.0,1.0
-37.23123869396102,519.335073185805,-37.00268767487405,-57.45470080183626,-24.074436881774115,1.0,1.0
-32.32195196796203,352.5829543824766,-30.627014847999067,-41.33558798268523,-16.688072311541905,1.0,1.0
-35.30937760260846,355.60723430485825,-32.0205145937466,-53.34245510835649,-22.143292743419003,1.0,1.0
-36.953332770472116,368.84088997123047,-35.10691407848465,-51.47973983938441,-24.29342677865932,1.0,1.0
-34.80015929729593,384.232936181559,-27.446449296709915,-49.600335688709954,-19.042837048716983,1.0,1.0
-25.76316634667557,375.05832720090905,-20.379416142924853,-40.909733886477724,-10.749096133254945,1.0,1.0
-36.529711673835756,492.70952778873254,-30.40809426893216,-56.1023870696613,-21.16727082213766,1.0,1.0
-33.8279342395081,427.08942183854026,-30.741611301404625,-47.949347976697275,-18.287914328615265,1.0,1.0
-32.83249813081049,239.1934984186888,-31.08143554680322,-43.87140822049727,-22.479308486283255,1.0,1.0
-34.58386558500539,155.50659980919733,-34.85420785303026,-41.1881507241293,-26.783837169743638,1.0,1.0
-29.78246325363016,312.6079262070783,-27.345457682221216,-38.79846671561469,-17.103548777904017,1.0,1.0
-31.3327897249854,500.6691914630983,-28.735582607716996,-51.96636221710541,-9.779131944727157,1.0,1.0
-36.581435499196914,483.26710886391703,-38.990396578773016,-49.13602154031546,-19.145568929789405,1.0,1.0
-34.72457786993911,537.458707657902,-38.906772316422675,-51.95990026656786,-13.604037273364783,1.0,1.0
-44.05043766755425,397.61793364164333,-40.6814376861243,-56.84310768727652,-32.013922825129676,1.0,1.0
-30.056370779189905,419.6338377820157,-26.265651795367358,-48.5467314632773,-11.994927071755821,1.0,1.0
-43.48197986599144,286.5893823607318,-38.475214127488805,-58.634525353330105,-27.357435733714194,1.0,1.0
